edge,MAE,RMSE
9_32to8_32,2.020953408421924,2.5147836508340298
5_37to5_36,2.0178980224118743,2.5128543170130717
7_50to7_49,2.0158507321997394,2.5110173790328867
6_41to7_41,2.0072304236017438,2.5089281843345397
7_36to6_36,2.0107627333274682,2.5041936598866155
Park_56toLexington_56,2.021686713267685,2.5006529792906407
8_39to9_39,2.0063096292869553,2.4998489777835
7_41to8_41,1.9983332927604438,2.493225211378618
Madison_37to5_37,1.9540162299510362,2.48087898203617
5_56toMadison_56,2.014599708066966,2.4806366151620023
9_54to9_53,1.9826385566418232,2.463184451478072
9_40to8_40,1.9903184201237105,2.459157353503356
Madison_34to5_34,2.000477515023895,2.4451404699228085
6_39to7_39,1.9336450310673683,2.444094578171811
7_48to6_48,1.9099624110861682,2.4428245529866612
9_36to8_36,1.971080767259754,2.432129445781547
7_38to6_38,1.9512556324365151,2.4238682836049468
Park_46toLexington_46,1.933867125618076,2.4051411113976577
7_55to8_55,1.920731933759287,2.404699473561291
6_33to6_34,1.9287230625170735,2.401740324589279
